order,file_path,thumbnail,width,height
1,"https://tile.loc.gov/image-services/iiif/service:gdc:gdcustel:us:te:le:di:re:c0:12:16:usteledirec01216:usteledirec01216_0261/3335,734,1282,1115/pct:100/0/default.jpg","https://tile.loc.gov/image-services/iiif/service:gdc:gdcustel:us:te:le:di:re:c0:12:16:usteledirec01216:usteledirec01216_0261/3335,734,1282,1115/pct:3.125/0/default.jpg",1282,1115
